po_number,po_item,company_code,plant,creation_date,ekkn_kostl,cost_center,func_area,func_area_txt
4805010416,30,3000,4100,20190622,1017842,1017842,17,Technology & Innovation
4805010416,40,4100,2100,20180509,1028879,1028879,28,SS Global Procurement
4805010417,50,1000,1031,20200803,1012016,1012016,12,Information Technology
4805010417,60,2000,10M2,20250619,1028053,1028053,28,SS Global Procurement
4805010417,70,3000,1100,20230215,1009090,1009090,9,Executive Office
4805010417,80,4100,2100,20180309,1009127,1009127,9,Executive Office
4805010418,10,1000,10M1,20260914,1027164,1027164,27,Manufacturing Support
4805010418,20,2000,4100,20191003,1027201,1027201,27,Manufacturing Support
4805010418,30,3000,10M1,20190316,1017238,1017238,17,Technology & Innovation
4805010418,40,4100,1033,20260321,1009275,1009275,9,Executive Office
4805010419,50,1000,2100,20200108,1035312,1035312,35,Sales & Marketing
4805010419,60,2000,3200,20220116,1010349,1010349,10,Finance
4805010419,70,3000,3200,20260206,1027386,1027386,27,Manufacturing Support
4805010419,80,4100,4100,20200909,1012423,1012423,12,Information Technology
4805010420,10,1000,3200,20261215,1035460,1035460,35,Sales & Marketing
4805010420,20,2000,10M1,20250901,1010497,1010497,10,Finance
4805010420,30,3000,1000,20190608,1010534,1010534,10,Finance
4805010420,40,4100,10M2,20210612,1015571,1015571,15,EHSS
4805010421,50,1000,1000,20210701,1028608,1028608,28,SS Global Procurement
4805010421,60,2000,10M2,20171016,1009645,1009645,9,Executive Office
4805010421,70,3000,10M1,20200809,1030682,1030682,30,Digitization
4805010421,80,4100,1000,20180525,1009719,1009719,9,Executive Office
4805010422,10,1000,10M1,20261113,1035756,1035756,35,Sales & Marketing
4805010422,20,2000,10M2,20250206,1030793,1030793,30,Digitization
4805010422,30,3000,1033,20240215,1012830,1012830,12,Information Technology
4805010422,40,4100,1000,20230208,1027867,1027867,27,Manufacturing Support
4805010423,50,1000,1033,20171205,1020004,1020004,20,Legal
4805010423,60,2000,2100,20180521,1028041,1028041,28,SS Global Procurement
4805010423,70,3000,1000,20220314,1035078,1035078,35,Sales & Marketing
4805010423,80,4100,2100,20171010,1015115,1015115,15,EHSS
4805010424,10,1000,10M2,20190209,1030152,1030152,30,Digitization
4805010424,20,2000,1031,20240623,1010189,1010189,10,Finance
4805010424,30,3000,1000,20170316,1030226,1030226,30,Digitization
4805010424,40,4100,3200,20261126,1032263,1032263,32,Supply Chain
4805010425,50,1000,1031,20210213,1028300,1028300,28,SS Global Procurement
4805010425,60,2000,1100,20240311,1012337,1012337,12,Information Technology
4805010425,70,3000,1100,20251219,1027374,1027374,27,Manufacturing Support
4805010425,80,4100,10M2,20211108,1032411,1032411,32,Supply Chain
4805010426,10,1000,1000,20200819,1027448,1027448,27,Manufacturing Support
4805010426,20,2000,2100,20250225,1030485,1030485,30,Digitization
4805010426,30,3000,3200,20170308,1030522,1030522,30,Digitization
4805010426,40,4100,1031,20250103,1023559,1023559,23,Corporate Affairs
4805010427,50,1000,10M2,20230923,1015596,1015596,15,EHSS
4805010427,60,2000,1100,20210901,1025633,1025633,25,Human Resources
4805010427,70,3000,1033,20220321,1032670,1009855,32,Supply Chain
4805010427,80,4100,1000,20181227,1015707,1015707,15,EHSS
4805010428,10,1000,1000,20220415,1012744,1012744,12,Information Technology
4805010428,20,2000,2100,20240905,1035781,1035781,35,Sales & Marketing
4805010428,30,3000,10M1,20250103,1009818,1009818,9,Executive Office
4805010428,40,4100,1100,20171006,1023855,1023855,23,Corporate Affairs
4805010429,50,1000,10M1,20181117,1025892,1025892,25,Human Resources
4805010429,60,2000,1033,20250222,1027029,1027029,27,Manufacturing Support
4805010429,70,3000,1033,20190913,1028066,1028066,28,SS Global Procurement
4805010429,80,4100,1000,20210211,1014103,1014103,14,SS Facility Mgt
4805010430,10,1000,1031,20200721,1010140,1010140,10,Finance
4805010430,20,2000,3200,20230415,1035177,1035177,35,Sales & Marketing
4805010430,30,3000,10M1,20180105,1027214,1027214,27,Manufacturing Support
4805010430,40,4100,1033,20191116,1012251,1012251,12,Information Technology
4805010431,50,1000,1100,20170723,1030288,1030288,30,Digitization
4805010431,60,2000,2100,20200512,1010325,1010325,10,Finance
4805010431,70,3000,3200,20180726,1023362,1023362,23,Corporate Affairs
4805010431,80,4100,1100,20180207,1035399,1035399,35,Sales & Marketing
4805010432,10,1000,4100,20251020,1014436,1014436,14,SS Facility Mgt
4805010432,20,2000,10M1,20170427,1032473,1032473,32,Supply Chain
4805010432,30,3000,4100,20220603,1027510,1027510,27,Manufacturing Support
4805010432,40,4100,1100,20240812,1035547,1035547,35,Sales & Marketing
4805010433,50,1000,4100,20210822,1017584,1017584,17,Technology & Innovation
4805010433,60,2000,1000,20190116,1028621,1028621,28,SS Global Procurement
4805010433,70,3000,4100,20230326,1012658,1012658,12,Information Technology
4805010433,80,4100,1000,20261026,1028695,1028695,28,SS Global Procurement
4805010434,10,1000,1000,20190515,1012732,1012732,12,Information Technology
4805010434,20,2000,1033,20230220,1010769,1010769,10,Finance
4805010434,30,3000,1031,20260909,1025806,1025806,25,Human Resources
4805010434,40,4100,3200,20180528,1030843,1030843,30,Digitization
4805010435,50,1000,10M2,20180602,1010880,1010880,10,Finance
4805010435,60,2000,2100,20211125,1025017,1025017,25,Human Resources
4805010435,70,3000,2100,20190320,1017054,1017054,17,Technology & Innovation
4805010435,80,4100,1031,20260319,1027091,1027091,27,Manufacturing Support
4805010436,10,1000,4100,20190408,1020128,1020128,20,Legal
4805010436,20,2000,10M2,20200904,1012165,1012165,12,Information Technology
4805010436,30,3000,3200,20240207,1010202,1010202,10,Finance
4805010436,40,4100,1100,20231218,1030239,1030239,30,Digitization
4805010437,50,1000,3200,20220817,1027276,1027276,27,Manufacturing Support
4805010437,60,2000,3200,20190428,1020313,1020313,20,Legal
4805010437,70,3000,4100,20250303,1014350,1014350,14,SS Facility Mgt
4805010437,80,4100,1000,20180615,1032387,1032387,32,Supply Chain
4805010438,10,1000,1000,20250922,1028424,1028424,28,SS Global Procurement
4805010438,20,2000,10M1,20170228,1015461,1015461,15,EHSS
4805010438,30,3000,1100,20210918,1017498,1017498,17,Technology & Innovation
4805010438,40,4100,3200,20200223,1009535,1009535,9,Executive Office
4805010439,50,1000,2100,20181204,1012572,1012572,12,Information Technology
4805010439,60,2000,3200,20231021,1023609,1023609,23,Corporate Affairs
4805010439,70,3000,4100,20200308,1017646,1017646,17,Technology & Innovation
4805010439,80,4100,3200,20190919,1010683,1010683,10,Finance
4805010440,10,1000,4100,20250601,1009720,1009720,9,Executive Office
4805010440,20,2000,10M1,20170721,1012757,1012757,12,Information Technology
4805010440,30,3000,10M1,20261210,1030794,1030794,30,Digitization
4805010440,40,4100,2100,20240619,1027831,1027831,27,Manufacturing Support
4805010441,50,1000,10M2,20190202,1017868,1017868,17,Technology & Innovation
4805010441,60,2000,2100,20170922,1012005,1012005,12,Information Technology
4805010441,70,3000,3200,20230225,1035042,1035042,35,Sales & Marketing
4805010441,80,4100,10M2,20170323,1012079,1012079,12,Information Technology
4805010442,10,1000,3200,20200409,1023116,1023116,23,Corporate Affairs
4805010442,20,2000,10M1,20250427,1027153,1027153,27,Manufacturing Support
4805010442,30,3000,10M2,20250905,1012190,1012190,12,Information Technology
4805010442,40,4100,1031,20220710,1023227,1023227,23,Corporate Affairs
4805010443,50,1000,1031,20220119,1035264,1035264,35,Sales & Marketing
4805010443,60,2000,4100,20250421,1030301,1030301,30,Digitization
4805010443,70,3000,4100,20170108,1017338,1017338,17,Technology & Innovation
4805010443,80,4100,10M1,20260727,1035375,1035375,35,Sales & Marketing
4805010444,10,1000,1031,20220514,1009412,1009412,9,Executive Office
4805010444,20,2000,1033,20240406,1010449,1010449,10,Finance
4805010444,30,3000,3200,20260905,1012486,1012486,12,Information Technology
4805010444,40,4100,2100,20210927,1030523,1030523,30,Digitization
4805010445,50,1000,1100,20220421,1017560,1017560,17,Technology & Innovation
4805010445,60,2000,4100,20190210,1030597,1030597,30,Digitization
4805010445,70,3000,1033,20210727,1027634,1027634,27,Manufacturing Support
4805010445,80,4100,1000,20240206,1028671,1028671,28,SS Global Procurement
4805010446,10,1000,1031,20211222,1012708,1012708,12,Information Technology
4805010446,20,2000,1033,20260923,1028745,1028745,28,SS Global Procurement
4805010446,30,3000,3200,20221101,1028782,1028782,28,SS Global Procurement
4805010446,40,4100,1100,20210711,1017819,1017819,17,Technology & Innovation
4805010447,50,1000,1031,20231204,1017856,1017856,17,Technology & Innovation
4805010447,60,2000,1033,20210124,1012893,1012893,12,Information Technology
4805010447,70,3000,10M2,20240411,1032030,1032030,32,Supply Chain
4805010447,80,4100,10M1,20190601,1035067,1035067,35,Sales & Marketing
4805010448,10,1000,10M2,20201003,1010104,1010104,10,Finance
4805010448,20,2000,1000,20190502,1010141,1010141,10,Finance
4805010448,30,3000,1031,20200107,1030178,1030178,30,Digitization
4805010448,40,4100,1100,20170522,1027215,1027215,27,Manufacturing Support
4805010449,50,1000,1031,20240826,1028252,1028252,28,SS Global Procurement
4805010449,60,2000,1100,20230716,1015289,1015289,15,EHSS
4805010449,70,3000,1100,20180807,1035326,1035326,35,Sales & Marketing
4805010449,80,4100,1000,20180124,1032363,1032363,32,Supply Chain
4805010450,10,1000,2100,20230403,1012400,1012400,12,Information Technology
4805010450,20,2000,1033,20211122,1023437,1023437,23,Corporate Affairs
4805010450,30,3000,1031,20190702,1017474,1017474,17,Technology & Innovation
4805010450,40,4100,1031,20260204,1028511,1028511,28,SS Global Procurement
4805010451,50,1000,10M2,20190404,1020548,1020548,20,Legal
4805010451,60,2000,1033,20190122,1027585,1027585,27,Manufacturing Support
4805010451,70,3000,1000,20250626,1035622,1035622,35,Sales & Marketing
4805010451,80,4100,1031,20231221,1020659,1032844,20,Legal
4805010452,10,1000,1100,20170314,1027696,1027696,27,Manufacturing Support
4805010452,20,2000,4100,20191218,1023733,1023733,23,Corporate Affairs
4805010452,30,3000,1031,20181103,1032770,1032770,32,Supply Chain
4805010452,40,4100,1033,20201014,1012807,1012807,12,Information Technology
4805010453,50,1000,2100,20260208,1012844,1012844,12,Information Technology
4805010453,60,2000,1031,20240506,1015881,1015881,15,EHSS
4805010453,70,3000,10M2,20231109,1012018,1012018,12,Information Technology
4805010453,80,4100,1000,20170702,1028055,1028055,28,SS Global Procurement
4805010454,10,1000,2100,20230208,1015092,1015092,15,EHSS
4805010454,20,2000,1031,20261216,1035129,1035129,35,Sales & Marketing
4805010454,30,3000,10M1,20240128,1035166,1035166,35,Sales & Marketing
4805010454,40,4100,10M2,20180828,1030203,1030203,30,Digitization
4805010455,50,1000,1031,20260601,1028240,1028240,28,SS Global Procurement
4805010455,60,2000,1033,20250901,1027277,1027277,27,Manufacturing Support
4805010455,70,3000,1033,20250316,1012314,1012314,12,Information Technology
4805010455,80,4100,4100,20200412,1027351,1027351,27,Manufacturing Support
4805010456,10,1000,10M1,20190218,1030388,1030388,30,Digitization
4805010456,20,2000,10M2,20210102,1014425,1014425,14,SS Facility Mgt
4805010456,30,3000,10M1,20190625,1012462,1012462,12,Information Technology
4805010456,40,4100,3200,20220303,1010499,1010499,10,Finance
4805010457,50,1000,3200,20230214,1014536,1014536,14,SS Facility Mgt
4805010457,60,2000,2100,20210708,1030573,1030573,30,Digitization
4805010457,70,3000,10M2,20260916,1032610,1032610,32,Supply Chain
4805010457,80,4100,1100,20190725,1028647,1028647,28,SS Global Procurement
4805010458,10,1000,1033,20240616,1012684,1012684,12,Information Technology
4805010458,20,2000,1031,20211116,1012721,1012721,12,Information Technology
4805010458,30,3000,2100,20241127,1027758,1027758,27,Manufacturing Support
4805010458,40,4100,10M1,20221224,1035795,1035795,35,Sales & Marketing
4805010459,50,1000,3200,20220609,1028832,1028832,28,SS Global Procurement
4805010459,60,2000,1031,20201022,1028869,1028869,28,SS Global Procurement
4805010459,70,3000,2100,20250119,1030006,1030006,30,Digitization
4805010459,80,4100,1033,20210128,1032043,1032043,32,Supply Chain
4805010460,10,1000,1031,20190718,1010080,1010080,10,Finance
4805010460,20,2000,1031,20240608,1012117,1012117,12,Information Technology
4805010460,30,3000,10M1,20240902,1030154,1030154,30,Digitization
4805010460,40,4100,10M1,20210320,1035191,1035191,35,Sales & Marketing
4805010461,50,1000,10M2,20170325,1012228,1012228,12,Information Technology
4805010461,60,2000,1100,20170620,1012265,1012265,12,Information Technology
4805010461,70,3000,2100,20240408,1010302,1010302,10,Finance
4805010461,80,4100,4100,20180624,1027339,1027339,27,Manufacturing Support
4805010462,10,1000,3200,20210310,1014376,1014376,14,SS Facility Mgt
4805010462,20,2000,10M2,20250312,1014413,1014413,14,SS Facility Mgt
4805010462,30,3000,2100,20230309,1020450,1020450,20,Legal
4805010462,40,4100,10M1,20251124,1017487,1017487,17,Technology & Innovation
4805010463,50,1000,1100,20240221,1010524,1010524,10,Finance
4805010463,60,2000,1100,20170621,1027561,1027561,27,Manufacturing Support
4805010463,70,3000,4100,20250317,1028598,1028598,28,SS Global Procurement
4805010463,80,4100,1031,20250808,1012635,1012635,12,Information Technology
4805010464,10,1000,1033,20201107,1023672,1023672,23,Corporate Affairs
4805010464,20,2000,1033,20260224,1030709,1030709,30,Digitization
4805010464,30,3000,1033,20220418,1012746,1012746,12,Information Technology
4805010464,40,4100,1033,20180808,1014783,1014783,14,SS Facility Mgt
4805010465,50,1000,1100,20250927,1027820,1027820,27,Manufacturing Support
4805010465,60,2000,4100,20181210,1025857,1025857,25,Human Resources
4805010465,70,3000,4100,20250608,1027894,1027894,27,Manufacturing Support
4805010465,80,4100,10M2,20240815,1015031,1015031,15,EHSS
4805010466,10,1000,1031,20210615,1023068,1023068,23,Corporate Affairs
4805010466,20,2000,4100,20240415,1030105,1030105,30,Digitization
4805010466,30,3000,3200,20191214,1012142,1012142,12,Information Technology
4805010466,40,4100,1000,20240207,1027179,1027179,27,Manufacturing Support
4805010467,50,1000,1100,20220404,1028216,1028216,28,SS Global Procurement
4805010467,60,2000,1000,20221204,1017253,1017253,17,Technology & Innovation
4805010467,70,3000,1000,20250624,1020290,1020290,20,Legal
4805010467,80,4100,10M2,20231103,1028327,1028327,28,SS Global Procurement
4805010468,10,1000,1031,20171213,1009364,1009364,9,Executive Office
4805010468,20,2000,1100,20241224,1027401,1027401,27,Manufacturing Support
4805010468,30,3000,1033,20250328,1020438,1020438,20,Legal
4805010468,40,4100,3200,20221215,1025475,1025475,25,Human Resources
4805010469,50,1000,1100,20170309,1030512,1030512,30,Digitization
4805010469,60,2000,10M1,20170108,1012549,1012549,12,Information Technology
4805010469,70,3000,1033,20190911,1015586,1015586,15,EHSS
4805010469,80,4100,1031,20190501,1030623,1030623,30,Digitization
4805010470,10,1000,2100,20190827,1015660,1015660,15,EHSS
4805010470,20,2000,10M2,20230113,1028697,1028697,28,SS Global Procurement
4805010470,30,3000,1000,20220308,1020734,1020734,20,Legal
4805010470,40,4100,1000,20180528,1020771,1020771,20,Legal
4805010471,50,1000,1000,20260905,1014808,1014808,14,SS Facility Mgt
4805010471,60,2000,10M1,20250215,1017845,1017845,17,Technology & Innovation
4805010471,70,3000,4100,20181207,1027882,1027882,27,Manufacturing Support
4805010471,80,4100,1100,20201222,1012019,1012019,12,Information Technology
4805010472,10,1000,10M1,20200819,1012056,1012056,12,Information Technology
4805010472,20,2000,4100,20211022,1009093,1009093,9,Executive Office
4805010472,30,3000,2100,20180421,1032130,1032130,32,Supply Chain
4805010472,40,4100,1000,20170625,1017167,1017167,17,Technology & Innovation
4805010473,50,1000,1100,20210807,1035204,1035204,35,Sales & Marketing
4805010473,60,2000,2100,20240902,1014241,1014241,14,SS Facility Mgt
4805010473,70,3000,1031,20180719,1009278,1009278,9,Executive Office
4805010473,80,4100,2100,20251025,1030315,1030315,30,Digitization
4805010474,10,1000,1100,20251211,1014352,1014352,14,SS Facility Mgt
4805010474,20,2000,1000,20190221,1017389,1017389,17,Technology & Innovation
4805010474,30,3000,4100,20230706,1028426,1028426,28,SS Global Procurement
4805010474,40,4100,1033,20171108,1012463,1012463,12,Information Technology
4805010475,50,1000,10M1,20260121,1030500,1030500,30,Digitization
4805010475,60,2000,10M2,20230902,1017537,1017537,17,Technology & Innovation
4805010475,70,3000,4100,20191208,1032574,1032574,32,Supply Chain
4805010475,80,4100,1100,20190703,1023611,1023611,23,Corporate Affairs
4805010476,10,1000,2100,20201222,1030648,1009833,30,Digitization
4805010476,20,2000,3200,20260422,1028685,1028685,28,SS Global Procurement
4805010476,30,3000,10M2,20210404,1035722,1035722,35,Sales & Marketing
4805010476,40,4100,3200,20240220,1015759,1015759,15,EHSS
4805010477,50,1000,2100,20191127,1012796,1012796,12,Information Technology
4805010477,60,2000,1100,20240726,1009833,1009833,9,Executive Office
4805010477,70,3000,2100,20220107,1012870,1012870,12,Information Technology
